symbol,firstId,volume,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,quoteVolume,openTime,closeTime,lastId,count
HOTBRL,-1,0.00000000,0.00000000,0.000,0.00000000,0.03750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
WRXEUR,-1,0.00000000,0.00000000,0.000,0.00000000,0.57460000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
EZBTC,-1,0.00000000,0.00000000,0.000,0.00000000,0.00001351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
EZETH,-1,0.00000000,0.00000000,0.000,0.00000000,0.00017500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
BAKEUSDT,53346069,31271344.20000000,0.00310000,2.892,0.10892631,0.10720000,0.11030000,3254.40000000,0.11030000,3872.50000000,0.11040000,86837.90000000,0.10720000,0.11220000,0.10470000,3406272.06163000,1695753149059,1695839549059,53366489,20421
BURGERBUSD,11822437,171432.80000000,-0.00860000,-2.532,0.33627483,0.34000000,0.33100000,33.40000000,0.33080000,905.00000000,0.33190000,602.50000000,0.33960000,0.34710000,0.32740000,57648.53589000,1695753127947,1695839527947,11822768,332
BURGERUSDT,25975171,2605583.00000000,-0.00670000,-1.979,0.33881278,0.33850000,0.33180000,1405.10000000,0.33180000,33.10000000,0.33200000,134.50000000,0.33850000,0.34850000,0.32920000,882804.80705000,1695753127556,1695839527556,25982771,7601
SLPBUSD,24773797,46088961.00000000,0.00000700,0.501,0.00140283,0.00139700,0.00140300,7128.00000000,0.00140000,424540.00000000,0.00140600,200000.00000000,0.00139600,0.00142300,0.00138500,64655.05951500,1695753055654,1695839455654,24774251,455
SLPUSDT,93552928,484157030.00000000,0.00000500,0.358,0.00140409,0.00139800,0.00140300,8615.00000000,0.00140300,497578.00000000,0.00140400,193097.00000000,0.00139800,0.00142400,0.00138500,679798.80399500,1695753148403,1695839548403,93561704,8777
TRXAUD,-1,0.00000000,0.00000000,0.000,0.00000000,0.09810000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
TRXEUR,2931452,3205003.00000000,0.00104000,1.298,0.08073429,0.08010000,0.08114000,137.00000000,0.08113000,4835.00000000,0.08114000,134.00000000,0.08010000,0.08159000,0.07968000,258753.63069000,1695753146288,1695839546288,2935607,4156
VETTRY,3451674,1852521.80000000,-0.00450000,-0.989,0.45544169,0.45510000,0.45040000,3030.70000000,0.45090000,23981.90000000,0.45180000,20012.90000000,0.45490000,0.46280000,0.44880000,843715.65980000,1695753149164,1695839549164,3452243,570
SHIBUSDT,376098854,1680183956378.00,-0.00000003,-0.415,0.00000723,0.00000723,0.00000720,3214718.00,0.00000720,8544367188.00,0.00000721,4292638968.00,0.00000723,0.00000732,0.00000713,12153564.28078381,1695753147504,1695839547504,376126849,27996
SHIBBUSD,98234265,193647506162.00,-0.00000003,-0.415,0.00000723,0.00000723,0.00000720,454355106.00,0.00000720,481662.00,0.00000721,9992301805.00,0.00000723,0.00000732,0.00000714,1400289.73283097,1695753138720,1695839538720,98240298,6034
ICPBTC,8353921,7630.55000000,0.00000000,0.000,0.00011254,0.00011220,0.00011220,8.06000000,0.00011210,217.72000000,0.00011230,246.25000000,0.00011220,0.00011390,0.00011110,0.85873693,1695753136027,1695839536027,8354569,649
ICPBNB,2255328,2011.33000000,0.00000000,0.000,0.01394376,0.01384000,0.01389000,10.98000000,0.01388000,84.78000000,0.01395000,17.06000000,0.01389000,0.01410000,0.01384000,28.04550540,1695753143339,1695839543339,2255451,124
ICPBUSD,16575011,45320.83000000,0.01200000,0.409,2.96233898,2.93300000,2.94500000,21.72000000,2.94300000,220.21000000,2.94600000,152.75000000,2.93300000,3.02300000,2.92500000,134255.66129000,1695753144829,1695839544829,16575878,868
ICPUSDT,98626248,1077403.99000000,0.00800000,0.272,2.97060729,2.93500000,2.94500000,20.17000000,2.94600000,176.76000000,2.94700000,312.42000000,2.93700000,3.02700000,2.92300000,3200544.14501000,1695753144763,1695839544763,98644989,18742
SHIBEUR,12860426,8616636063.00,0.00000002,0.292,0.00000687,0.00000685,0.00000686,2115027.00,0.00000685,301566457.00,0.00000687,986746159.00,0.00000684,0.00000695,0.00000680,59208.56487202,1695753145384,1695839545384,12861147,722
SHIBRUB,-1,0.00,0.00000000,0.000,0.00000000,0.00057730,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
ETCEUR,1072220,789.22000000,0.27000000,1.893,14.52423051,14.27000000,14.53000000,2.27000000,14.55000000,13.09000000,14.58000000,5.62000000,14.26000000,14.89000000,14.06000000,11462.81320000,1695753130581,1695839530581,1072384,165
ETCBRL,-1,0.00000000,0.00000000,0.000,0.00000000,202.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
DOGEBIDR,2504679,604587.00000000,8.00,0.861,936.92,930.00,937.00,2155.00000000,938.00,7657.00000000,939.00,51599.00000000,929.00,950.00,916.00,566449903.00,1695753136672,1695839536672,2504992,314
ARBTC,5859393,4353.59000000,-0.00000100,-0.633,0.00015794,0.00015780,0.00015690,43.72000000,0.00015700,104.16000000,0.00015740,128.91000000,0.00015790,0.00015950,0.00015660,0.68758912,1695753141088,1695839541088,5859992,600
ARBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.02183000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
ARBUSD,9227682,8523.63000000,-0.02000000,-0.483,4.16143279,4.13000000,4.12000000,6.90000000,4.11000000,2263.68000000,4.13000000,238.13000000,4.14000000,4.24000000,4.09000000,35470.51340000,1695753148768,1695839548768,9228056,375
ARUSDT,43440592,336882.35000000,-0.01000000,-0.242,4.17023894,4.13000000,4.12000000,1016.11000000,4.12000000,3339.46000000,4.13000000,5840.37000000,4.13000000,4.25000000,4.08000000,1404879.89280000,1695753135278,1695839535278,43447648,7057
POLSBTC,3299681,302227.40000000,0.00000035,3.543,0.00001027,0.00000988,0.00001023,60.50000000,0.00001023,28.40000000,0.00001028,787.00000000,0.00000988,0.00001050,0.00000978,3.10354365,1695753064792,1695839464792,3300469,789
POLSBNB,575413,144000.80000000,0.00003900,3.178,0.00126375,0.00121800,0.00126600,35.00000000,0.00126600,3549.60000000,0.00127600,360.40000000,0.00122700,0.00130000,0.00121600,181.98033330,1695752976563,1695839376563,575953,541
POLSBUSD,3221076,67013.20000000,0.00100000,0.391,0.25799990,0.25620000,0.25670000,204.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25570000,0.26230000,0.25140000,17289.39893000,1694070014484,1694156414484,3221329,254
POLSUSDT,10644555,2368023.90000000,0.01110000,4.301,0.26919595,0.25820000,0.26920000,377.30000000,0.26860000,1027.10000000,0.26930000,2045.10000000,0.25810000,0.28000000,0.25760000,637462.44763000,1695753132238,1695839532238,10652632,8078
MDXBTC,2415520,223987.50000000,-0.00000005,-2.058,0.00000239,0.00000244,0.00000238,3026.00000000,0.00000237,3028.00000000,0.00000239,2984.00000000,0.00000243,0.00000243,0.00000236,0.53477608,1695752906294,1695839306294,2415690,171
MDXBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.00061900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
MDXBUSD,6810504,400545.00000000,-0.00150000,-2.358,0.06316268,0.06370000,0.06210000,132.90000000,0.06210000,4787.30000000,0.06240000,4926.10000000,0.06360000,0.06440000,0.06210000,25299.49714000,1695753097010,1695839497010,6810915,412
MDXUSDT,21763717,14599949.70000000,-0.00150000,-2.355,0.06300015,0.06370000,0.06220000,1665.00000000,0.06220000,29341.90000000,0.06230000,20534.10000000,0.06370000,0.06460000,0.06210000,919799.07425000,1695753144504,1695839544504,21775485,11769
MASKBNB,850433,1799.80000000,-0.00006000,-0.498,0.01207468,0.01207000,0.01199000,4.20000000,0.01198000,39.40000000,0.01202000,277.10000000,0.01205000,0.01220000,0.01196000,21.73200900,1695753110806,1695839510806,850520,88
MASKBUSD,15367214,25230.60000000,-0.01200000,-0.470,2.56323395,2.55600000,2.54100000,29.60000000,2.53900000,164.70000000,2.54100000,7.70000000,2.55300000,2.61400000,2.51800000,64671.93060000,1695753111576,1695839511576,15367690,477
MASKUSDT,50642693,1093378.70000000,-0.01400000,-0.548,2.57223806,2.55400000,2.54200000,2.40000000,2.54200000,1207.30000000,2.54400000,1175.40000000,2.55600000,2.61900000,2.51700000,2812430.31070000,1695753149059,1695839549059,50657365,14673
LPTBTC,2941814,2887.56000000,-0.00000060,-0.286,0.00021034,0.00020990,0.00020920,2.08000000,0.00020830,95.92000000,0.00020900,18.14000000,0.00020980,0.00021340,0.00020790,0.60735852,1695753087241,1695839487241,2941909,96
LPTBNB,423265,399.21000000,-0.00032000,-1.226,0.02607219,0.02561000,0.02579000,0.48000000,0.02580000,149.10000000,0.02597000,107.48000000,0.02611000,0.02641000,0.02578000,10.40827930,1695753114137,1695839514137,423293,29
LPTBUSD,4931707,5647.45000000,-0.04000000,-0.726,5.50881810,5.49000000,5.47000000,44.33000000,5.47000000,108.68000000,5.48000000,184.81000000,5.51000000,5.61000000,5.45000000,31110.77480000,1695753087446,1695839487446,4932034,328
LPTUSDT,19394707,397155.26000000,-0.03000000,-0.544,5.54904264,5.51000000,5.48000000,143.20000000,5.47000000,6643.49000000,5.48000000,1938.40000000,5.51000000,5.63000000,5.44000000,2203831.47140000,1695753143424,1695839543424,19400680,5974
ETHUAH,873943,13.57750000,-21.00000000,-0.033,63683.06886393,62929.00000000,63021.00000000,0.01260000,63258.00000000,0.40340000,63368.00000000,0.31370000,63042.00000000,64805.00000000,62999.00000000,864656.86750000,1695753113647,1695839513647,874118,176
MATICBRL,1432724,210403.20000000,-0.02200000,-0.853,2.55543666,2.57700000,2.55600000,6.30000000,2.55300000,992.30000000,2.55600000,2102.50000000,2.57800000,2.58600000,2.52500000,537672.05030000,1695753121654,1695839521654,1434003,1280
SOLEUR,11418333,19702.36000000,-0.11000000,-0.607,18.09323971,18.11000000,18.00000000,0.97000000,17.99000000,23.76000000,18.00000000,72.58000000,18.11000000,18.46000000,17.84000000,356479.52230000,1695753148912,1695839548912,11420791,2459
SHIBBRL,5977134,8289188425.00,0.00000038,1.051,0.00003633,0.00003611,0.00003652,821118.00,0.00003650,36199560.00,0.00003655,2454143.00,0.00003614,0.00003675,0.00003600,301138.39725855,1695753130834,1695839530834,5978058,925
AGIXBTC,11119203,744098.00000000,-0.00000002,-0.297,0.00000670,0.00000672,0.00000671,17.00000000,0.00000671,4297.00000000,0.00000672,775.00000000,0.00000673,0.00000677,0.00000660,4.98217257,1695753095995,1695839495995,11120611,1409
ICPEUR,908540,1810.96000000,0.03000000,1.082,2.82101599,2.78500000,2.80300000,3.62000000,2.80300000,33.97000000,2.81100000,13.58000000,2.77300000,2.86100000,2.77300000,5108.74711000,1695753142116,1695839542116,908627,88
MATICGBP,915141,15258.80000000,-0.00830000,-1.942,0.42211150,0.42890000,0.41900000,129.90000000,0.41920000,494.20000000,0.41950000,500.60000000,0.42730000,0.42940000,0.41740000,6440.91489000,1695753099802,1695839499802,915240,100
SHIBTRY,51440581,218069813394.00,-0.00000030,-0.151,0.00019908,0.00019874,0.00019849,1511588.00,0.00019843,27786268.00,0.00019849,2032085.00,0.00019879,0.00020098,0.00019699,43413879.75285040,1695753148850,1695839548850,51450935,10355
MATICBIDR,1671415,28368.80000000,-219.00,-2.546,8446.78,8614.00,8382.00,2405.00000000,0.00,0.00000000,0.00,0.00000000,8601.00,8602.00,8350.00,239624877.40,1694077208639,1694163608639,1671679,265
MATICRUB,377322,10938.40000000,-1.53000000,-3.005,49.74152993,50.81000000,49.39000000,44.00000000,49.50000000,992.90000000,49.61000000,175.80000000,50.92000000,50.92000000,49.26000000,544092.75100000,1695753115467,1695839515467,377468,147
NUBTC,-1,0.00000000,0.00000000,0.000,0.00000000,0.00001240,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
NUBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.00126770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
NUBUSD,-1,0.00000000,0.00000000,0.000,0.00000000,0.54530000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
NUUSDT,-1,0.00000000,0.00000000,0.000,0.00000000,0.54360000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
XVGUSDT,16695334,491001123.00000000,0.00004900,1.475,0.00337243,0.00332100,0.00337000,3288.00000000,0.00336700,102087.00000000,0.00337000,208470.00000000,0.00332100,0.00344600,0.00331200,1655866.64183300,1695753133617,1695839533617,16702390,7057
RLCBUSD,-1,0.00000000,0.00000000,0.000,0.00000000,1.78300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
CELRBUSD,8222664,2353141.00000000,-0.00026000,-2.109,0.01217535,0.01231000,0.01207000,1242.00000000,0.01209000,9774.00000000,0.01212000,2774.00000000,0.01233000,0.01248000,0.01197000,28650.32115000,1695753090997,1695839490997,8222886,223
ATMBUSD,2628480,13017.49000000,-0.00100000,-0.041,2.41901312,2.42300000,2.42000000,9.98000000,0.00000000,0.00000000,0.00000000,0.00000000,2.42100000,2.47300000,2.38100000,31489.47913000,1695272402482,1695358802482,2628784,305
ZENBUSD,2592126,9515.81000000,-0.62000000,-7.939,7.21808569,7.80000000,7.19000000,2.39000000,0.00000000,0.00000000,0.00000000,0.00000000,7.81000000,7.88000000,6.06000000,68685.93200000,1692241230578,1692327630578,2593913,1788
FTMBUSD,44612906,982446.00000000,-0.00170000,-0.904,0.18785708,0.18830000,0.18630000,90.00000000,0.18630000,10330.00000000,0.18650000,16145.00000000,0.18800000,0.19040000,0.18440000,184559.44030000,1695753149004,1695839549004,44613998,1093
THETABUSD,7354133,59959.30000000,-0.01100000,-1.719,0.63412679,0.63900000,0.62900000,82.80000000,0.62800000,7364.40000000,0.63000000,682.00000000,0.64000000,0.64300000,0.62400000,38021.79870000,1695753144118,1695839544118,7354507,375
WINBUSD,-1,0.00000000,0.00000000,0.000,0.00000000,0.00006940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
KAVABUSD,4028674,69570.50000000,-0.01200000,-1.926,0.62187923,0.62300000,0.61100000,343.70000000,0.61200000,1166.60000000,0.61300000,706.40000000,0.62300000,0.63500000,0.60900000,43264.44880000,1695753138083,1695839538083,4029314,641
XEMBUSD,-1,0.00000000,0.00000000,0.000,0.00000000,0.09630000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
ATABTC,4272551,675859.00000000,0.00000004,1.307,0.00000317,0.00000307,0.00000310,58.00000000,0.00000311,1726.00000000,0.00000312,781.00000000,0.00000306,0.00000325,0.00000305,2.13922446,1695753145433,1695839545433,4273115,565
ATABNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.00036900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
ATABUSD,10010847,244506.00000000,-0.00140000,-1.737,0.07995273,0.08060000,0.07920000,1240.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08060000,0.08070000,0.07920000,19548.92190000,1691031606227,1691118006227,10011047,201
ATAUSDT,49125422,20966208.00000000,0.00170000,2.122,0.08319061,0.08010000,0.08180000,10221.00000000,0.08180000,607.00000000,0.08190000,118938.00000000,0.08010000,0.08560000,0.07960000,1744191.64010000,1695753146030,1695839546030,49136204,10783
GTCBTC,2529982,62324.30000000,0.00000020,0.610,0.00003264,0.00003280,0.00003300,8.10000000,0.00003280,695.30000000,0.00003290,12.90000000,0.00003280,0.00003320,0.00003180,2.03431849,1695753124729,1695839524729,2532952,2971
GTCBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.01860000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
GTCBUSD,4207192,38066.30000000,0.00700000,0.824,0.86589406,0.85900000,0.85700000,43.70000000,0.86100000,201.20000000,0.86400000,81.80000000,0.85000000,0.88900000,0.84100000,32961.38310000,1695753141969,1695839541969,4207784,593
GTCUSDT,26505364,2116547.40000000,0.00200000,0.232,0.86811636,0.86100000,0.86300000,1244.10000000,0.86200000,10075.10000000,0.86300000,32.40000000,0.86100000,0.88700000,0.84200000,1837409.41570000,1695753141796,1695839541796,26514302,8939
TORNBTC,-1,0.00000000,0.00000000,0.000,0.00000000,0.00023980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
TORNBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.09058000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
TORNBUSD,8783877,300717.48000000,-0.01000000,-0.313,3.30540152,3.20000000,3.19000000,28.04000000,3.18000000,594.60000000,3.20000000,445.31000000,3.20000000,3.50000000,3.12000000,993992.01510000,1695753123065,1695839523065,8794894,11018
TORNUSDT,-1,0.00000000,0.00000000,0.000,0.00000000,4.06000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
MATICTRY,4937430,764290.50000000,-0.29300000,-2.068,13.98508834,14.17300000,13.87700000,206.40000000,13.88300000,165.90000000,13.88400000,5398.70000000,14.17000000,14.19500000,13.80000000,10688670.15890000,1695753147838,1695839547838,4941002,3573
ETCGBP,-1,0.00000000,0.00000000,0.000,0.00000000,26.54000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
SOLGBP,1108922,321.03000000,-0.25000000,-1.566,15.79254805,15.95000000,15.71000000,53.06000000,15.71000000,61.24000000,15.75000000,18.02000000,15.96000000,16.13000000,15.65000000,5069.88170000,1695753096817,1695839496817,1108949,28
BAKEBTC,3235166,280162.40000000,0.00000010,2.451,0.00000413,0.00000409,0.00000418,31.00000000,0.00000419,11505.00000000,0.00000421,3910.00000000,0.00000408,0.00000423,0.00000402,1.15751892,1695753112812,1695839512812,3235815,650
COTIBUSD,8129471,1037910.00000000,-0.00340000,-7.763,0.04197140,0.04400000,0.04040000,299.00000000,0.04040000,17025.00000000,0.04050000,44145.00000000,0.04380000,0.04410000,0.04020000,43562.53970000,1695753147421,1695839547421,8130000,530
KEEPBTC,-1,0.00000000,0.00000000,0.000,0.00000000,0.00001432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
KEEPBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.00145070,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
KEEPBUSD,-1,0.00000000,0.00000000,0.000,0.00000000,0.62600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
KEEPUSDT,-1,0.00000000,0.00000000,0.000,0.00000000,0.62510000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
SOLTRY,14116539,37164.65000000,-5.60000000,-1.064,524.49797889,525.90000000,520.50000000,0.67000000,520.70000000,27.46000000,520.90000000,11.71000000,526.10000000,534.80000000,516.90000000,19492783.81100000,1695753146311,1695839546311,14120234,3696
RUNEGBP,208067,55749.00000000,-0.06300000,-4.698,1.26502738,1.33900000,1.27800000,65.80000000,0.00000000,0.00000000,0.00000000,0.00000000,1.34100000,1.36900000,1.18000000,70524.01120000,1692172801637,1692259201637,208450,384
SOLBRL,2126566,3749.35000000,0.20000000,0.209,95.78946004,95.60000000,95.70000000,12.57000000,95.70000000,6.28000000,95.80000000,25.79000000,95.50000000,97.50000000,94.40000000,359148.21200000,1695753145867,1695839545867,2127076,511
SCBUSD,-1,0.00000000,0.00000000,0.000,0.00000000,0.00366400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
CHRBUSD,7970495,211809.00000000,0.00090000,0.964,0.09441213,0.09340000,0.09430000,209.00000000,0.09440000,437.00000000,0.09460000,4279.00000000,0.09340000,0.09600000,0.09220000,19997.33790000,1695753146107,1695839546107,7970887,393
STMXBUSD,2976426,89376725.00000000,-0.00006500,-1.099,0.00611238,0.00594300,0.00585100,7635.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00591600,0.00650000,0.00573000,546304.26378600,1694674806018,1694761206018,2980195,3770
HNTBUSD,-1,0.00000000,0.00000000,0.000,0.00000000,1.22800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
FTTBUSD,30746421,914109.25000000,-0.03160000,-2.683,1.14354196,1.17950000,1.14620000,154.41000000,1.14620000,47.27000000,1.14850000,56.29000000,1.17780000,1.20660000,1.10560000,1045322.28026000,1695753131437,1695839531437,30754743,8323
DOCKBUSD,2443214,2791462.00000000,-0.00028000,-1.801,0.01523352,0.01565000,0.01527000,6527.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01555000,0.01575000,0.01269000,42523.80310000,1691031620712,1691118020712,2443504,291
ADABIDR,2359573,75223.50000000,46.00,1.174,3934.86,3919.00,3965.00,286.20000000,0.00,0.00000000,0.00,0.00000000,3919.00,3979.00,3884.00,295994243.90,1694077204747,1694163604747,2359724,152
ERNBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.00669000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
ERNBUSD,6485588,5892.50000000,0.01900000,1.284,1.49703476,1.48500000,1.49900000,52.80000000,1.50100000,66.60000000,1.50600000,345.00000000,1.48000000,1.52500000,1.46700000,8821.27730000,1695753114459,1695839514459,6485676,89
ERNUSDT,15114776,302558.40000000,0.02500000,1.687,1.50070005,1.48200000,1.50700000,3.90000000,1.50400000,14.60000000,1.50700000,79.20000000,1.48200000,1.53000000,1.47400000,454049.40650000,1695753114458,1695839514458,15118159,3384
KLAYBTC,2185383,130933.00000000,-0.00000002,-0.464,0.00000429,0.00000431,0.00000429,4217.20000000,0.00000428,1891.80000000,0.00000429,4442.40000000,0.00000431,0.00000432,0.00000427,0.56138924,1695753117092,1695839517092,2185797,415
KLAYBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.00061800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
KLAYBUSD,4818139,121790.50000000,-0.00210000,-1.527,0.13648648,0.13760000,0.13540000,179.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13750000,0.13910000,0.13300000,16622.75604000,1693454402844,1693540802844,4818321,183
KLAYUSDT,24814767,14906105.40000000,-0.00030000,-0.266,0.11313287,0.11280000,0.11250000,10101.50000000,0.11250000,5189.10000000,0.11260000,262721.50000000,0.11280000,0.11540000,0.11120000,1686370.41047000,1695753146600,1695839546600,24824546,9780
RUNEEUR,721913,18197.60000000,0.00600000,0.369,1.63835288,1.62600000,1.63000000,32.10000000,1.63800000,615.70000000,1.64100000,115.90000000,1.62400000,1.67900000,1.62400000,29814.09040000,1695753129395,1695839529395,722055,143
MATICAUD,-1,0.00000000,0.00000000,0.000,0.00000000,1.21410000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
DOTRUB,252007,1057.33000000,-1.60000000,-0.404,393.43353541,394.60000000,394.00000000,0.80000000,393.50000000,163.82000000,394.70000000,163.82000000,395.60000000,399.90000000,389.10000000,415989.08000000,1695753131437,1695839531437,252099,93
UTKBUSD,3179313,184318.00000000,0.00150000,2.747,0.05481958,0.05470000,0.05610000,188.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05460000,0.05610000,0.05380000,10104.23620000,1694077211775,1694163611775,3179374,62
IOTXBUSD,10744565,492282.00000000,-0.00006000,-0.407,0.01467212,0.01468000,0.01468000,773.00000000,0.01467000,17041.00000000,0.01470000,2003.00000000,0.01474000,0.01490000,0.01455000,7222.82137000,1695753111266,1695839511266,10744690,126
PHAUSDT,15326899,14731232.00000000,0.00320000,3.059,0.10873157,0.10430000,0.10780000,200.00000000,0.10760000,1928.00000000,0.10790000,4323.00000000,0.10460000,0.11370000,0.10450000,1601749.95180000,1695753140511,1695839540511,15347749,20851
SOLRUB,518293,628.25000000,-47.00000000,-2.484,1876.14717071,1884.00000000,1845.00000000,2.00000000,1857.00000000,10.56000000,1860.00000000,10.56000000,1892.00000000,1911.00000000,1842.00000000,1178689.46000000,1695753145872,1695839545872,518470,178
RUNEAUD,-1,0.00000000,0.00000000,0.000,0.00000000,17.40400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
BUSDUAH,1737154,21241.00000000,0.00000000,0.000,39.72604021,39.85000000,39.82000000,53.00000000,39.73000000,90.00000000,39.79000000,100.00000000,39.82000000,39.85000000,39.60000000,843820.82000000,1695753130552,1695839530552,1737360,207
BONDBTC,2287543,9286.54000000,-0.00000170,-1.954,0.00008660,0.00008680,0.00008530,13.03000000,0.00008510,153.95000000,0.00008580,1.23000000,0.00008700,0.00008820,0.00008510,0.80424546,1695753126155,1695839526155,2289054,1512
BONDBNB,-1,0.00000000,0.00000000,0.000,0.00000000,0.02969000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689571856784,1689658256784,-1,0
